time_local,city,temp_c,humidity,pressure,weather,wind_speed,air_pm2_5,air_pm10,air_co,air_no2,air_o3,air_aqi,uv_index
2025-11-03 01:15:52 PM BDT,"Dhaka, BD",28.02,69,1007,haze,3.6,23.9,26.63,274.17,1.73,90.77,2,5.7988
2025-11-03 02:22:04 PM BDT,"Dhaka, BD",29.02,65,1006,haze,3.09,22.49,25.06,255.1,1.51,94.39,2,3.3572
2025-11-03 03:19:03 PM BDT,"Dhaka, BD",29.02,65,1005,haze,4.12,23.03,25.64,244.06,1.52,97.18,2,1.5463
2025-11-03 04:18:30 PM BDT,"Dhaka, BD",29.02,65,1005,haze,4.12,25.72,29.02,252.66,2.56,93.21,3,0.3764
2025-11-03 05:13:15 PM BDT,"Dhaka, BD",28.02,69,1006,haze,3.09,30.37,34.92,279.11,4.9,83,3,0.0203
2025-11-03 06:33:01 PM BDT,"Dhaka, BD",27.02,69,1007,haze,3.09,43.75,51.45,347.92,8.65,72.9,3,0
2025-11-03 07:27:25 PM BDT,"Dhaka, BD",26.02,78,1008,haze,2.06,43.75,51.45,347.92,8.65,72.9,3,0
2025-11-03 08:15:31 PM BDT,"Dhaka, BD",26.02,73,1009,haze,2.06,57.41,67.55,410.76,9.79,73.99,4,0
2025-11-03 09:16:32 PM BDT,"Dhaka, BD",25.02,83,1009,haze,2.06,65.8,78.11,461.77,10.47,67.63,4,0
2025-11-03 10:18:26 PM BDT,"Dhaka, BD",25.02,83,1009,haze,2.57,73.15,87.24,502.52,10.61,62.33,4,0
2025-11-03 11:13:56 PM BDT,"Dhaka, BD",25.02,83,1009,haze,1.54,79.13,94.2,531.81,10.57,58.27,5,0
2025-11-04 12:21:44 AM BDT,"Dhaka, BD",24.02,88,1009,haze,2.06,82.64,97.6,542.74,10.18,53.93,5,0
2025-11-04 01:12:25 AM BDT,"Dhaka, BD",24.02,88,1008,haze,2.06,84.3,98.9,544.92,9.52,49.2,5,0
2025-11-04 02:17:43 AM BDT,"Dhaka, BD",24.02,88,1008,haze,2.06,85.61,99.94,547.57,8.84,45.81,5,0
2025-11-04 03:14:07 AM BDT,"Dhaka, BD",24.02,88,1008,haze,2.57,86.07,100.06,546.66,8.18,43.83,5,0
2025-11-04 04:14:59 AM BDT,"Dhaka, BD",24.02,88,1008,haze,2.57,85.93,99.51,542.9,7.57,43.15,5,0
2025-11-04 05:13:48 AM BDT,"Dhaka, BD",23.02,94,1008,haze,2.57,86.52,99.81,543.41,7.11,43.72,5,0
2025-11-04 07:11:42 AM BDT,"Dhaka, BD",23.02,88,1009,haze,2.06,89.26,103.4,573.66,7.38,44.72,5,0.4377
2025-11-04 09:06:19 AM BDT,"Dhaka, BD",26.02,78,1010,haze,3.6,92.62,108.65,617.36,6.74,61.41,5,3.5725
2025-11-04 10:18:14 AM BDT,"Dhaka, BD",27.02,74,1010,haze,3.09,79.29,91.22,465.63,3,113.13,5,6.0762
2025-11-04 11:15:38 AM BDT,"Dhaka, BD",28.02,69,1009,haze,3.09,74.35,84.42,420.33,1.83,123.85,4,7.4604
2025-11-04 12:24:05 PM BDT,"Dhaka, BD",30.02,58,1007,haze,4.12,74.58,83.82,405.77,1.48,128.63,4,7.1754
2025-11-04 01:15:57 PM BDT,"Dhaka, BD",31.02,55,1006,haze,3.6,69.8,77.8,375.6,1.3,130.3,4,5.8014
2025-11-04 02:21:14 PM BDT,"Dhaka, BD",31.02,55,1005,haze,4.12,66.08,73.33,352.05,1.34,129.77,4,3.3587
2025-11-04 03:17:57 PM BDT,"Dhaka, BD",30.02,58,1005,haze,3.6,65.19,72.24,343.82,1.57,129.84,4,1.547
2025-11-04 04:18:28 PM BDT,"Dhaka, BD",30.02,58,1005,haze,4.12,65.86,73.2,351.77,2.63,123.73,4,0.3766
2025-11-04 05:13:49 PM BDT,"Dhaka, BD",29.02,61,1005,haze,3.6,68.25,76.35,374.63,4.73,111.51,4,0.0204
2025-11-04 06:34:04 PM BDT,"Dhaka, BD",28.02,69,1006,haze,2.06,75.77,86.12,436.33,7.84,95.38,5,0
2025-11-04 07:30:22 PM BDT,"Dhaka, BD",28.02,74,1007,haze,2.06,81.39,93.31,476.02,8.67,89.14,5,0
2025-11-04 08:16:00 PM BDT,"Dhaka, BD",28.02,74,1007,haze,2.57,81.39,93.31,476.02,8.67,89.14,5,0
2025-11-04 09:17:13 PM BDT,"Dhaka, BD",27.02,78,1007,haze,2.57,77.68,89.84,490.41,8.91,84.76,5,0
2025-11-04 10:19:22 PM BDT,"Dhaka, BD",27.02,83,1007,haze,3.09,80.17,93.08,507.42,8.63,80.91,5,0
2025-11-04 11:12:16 PM BDT,"Dhaka, BD",27.02,83,1007,haze,3.09,81.44,94.54,519.92,8.36,77.22,5,0
2025-11-05 12:22:09 AM BDT,"Dhaka, BD",26.02,89,1006,haze,2.57,79.99,92.37,516.23,7.85,73.44,5,0
2025-11-05 01:12:27 AM BDT,"Dhaka, BD",26.02,89,1006,haze,2.57,76.84,88.26,506.02,7.27,69.19,5,0
2025-11-05 02:18:01 AM BDT,"Dhaka, BD",26.02,89,1006,haze,2.06,74.99,85.78,503.4,7.01,64.37,4,0
2025-11-05 03:14:19 AM BDT,"Dhaka, BD",26.02,89,1005,haze,2.57,74.77,85.24,507.14,6.94,60.39,4,0
2025-11-05 04:14:05 AM BDT,"Dhaka, BD",26.02,89,1005,haze,2.57,76.22,86.75,518.65,6.98,57.27,5,0
2025-11-05 05:14:02 AM BDT,"Dhaka, BD",26.02,89,1006,haze,1.54,79.15,90.1,539.36,7.16,54.49,5,0
2025-11-05 07:13:18 AM BDT,"Dhaka, BD",25.02,88,1007,haze,2.06,84.92,97.3,586.49,7.93,49.55,5,0.4378
2025-11-05 09:07:54 AM BDT,"Dhaka, BD",26.02,89,1008,haze,1.03,87.96,101.6,605.91,7.39,57.68,5,3.574
2025-11-05 10:19:02 AM BDT,"Dhaka, BD",27.02,83,1008,haze,1.54,90.08,103.54,590.03,6.2,76.07,5,6.0789
2025-11-05 11:15:49 AM BDT,"Dhaka, BD",27.02,83,1007,haze,1.54,92.79,105.89,566.65,5,93.65,5,7.4638
2025-11-05 12:23:41 PM BDT,"Dhaka, BD",28.02,78,1006,haze,2.57,96.88,109.71,549.71,4.21,107.95,5,7.1786
2025-11-05 01:14:56 PM BDT,"Dhaka, BD",29.02,74,1005,haze,2.57,77.64,86.58,453.99,3.03,112.31,5,5.804
2025-11-05 02:21:10 PM BDT,"Dhaka, BD",30.02,70,1005,haze,2.57,61.9,68.22,383.29,2.22,111.35,4,3.3602
2025-11-05 03:17:45 PM BDT,"Dhaka, BD",28.02,83,1004,haze,3.09,58.77,64.48,362.6,2.03,114.25,4,1.5477
2025-11-05 04:17:50 PM BDT,"Dhaka, BD",28.02,83,1004,haze,2.06,60.09,66.53,370.59,3.24,106.03,4,0.3258
2025-11-05 05:14:02 PM BDT,"Dhaka, BD",27.02,89,1005,haze,3.09,64.29,72.46,402.86,5.93,89.61,4,0
2025-11-05 06:32:03 PM BDT,"Dhaka, BD",27.01,71,1006,broken clouds,1.95,75.99,88.82,490.26,10.38,71.26,5,0
2025-11-05 07:28:55 PM BDT,"Dhaka, BD",26.02,94,1006,haze,2.06,75.99,88.82,490.26,10.38,71.26,5,0
2025-11-05 08:15:59 PM BDT,"Dhaka, BD",26.02,94,1007,haze,1.54,96.53,112.37,557.26,10.72,82.16,5,0
2025-11-05 09:16:20 PM BDT,"Dhaka, BD",26.02,94,1008,haze,0,105.97,124.78,607.5,11.02,76.77,5,0
2025-11-05 10:20:29 PM BDT,"Dhaka, BD",26.02,94,1008,haze,0,114.99,136.65,651.98,11.02,72.04,5,0
2025-11-05 11:14:52 PM BDT,"Dhaka, BD",26.02,94,1008,haze,0,124.94,149.25,695.5,11.06,69.07,5,0
2025-11-06 12:22:02 AM BDT,"Dhaka, BD",26.02,94,1008,haze,0,134.19,160.3,729.97,10.79,66.8,5,0
2025-11-06 01:12:57 AM BDT,"Dhaka, BD",26.02,94,1007,haze,0,142.84,170.48,765.04,10.53,60.98,5,0
2025-11-06 02:17:39 AM BDT,"Dhaka, BD",26.02,94,1007,haze,1.54,151.4,180.52,804.93,10.38,51.25,5,0
2025-11-06 03:14:36 AM BDT,"Dhaka, BD",26.02,89,1007,haze,2.06,158.93,189.44,834.98,10.06,42.81,5,0
2025-11-06 04:14:42 AM BDT,"Dhaka, BD",26.02,89,1007,haze,1.54,165.05,196.8,858.73,9.8,35,5,0
2025-11-06 05:14:16 AM BDT,"Dhaka, BD",25.02,88,1008,haze,1.54,171.93,205.17,893.96,9.79,27.76,5,0
2025-11-06 07:12:37 AM BDT,"Dhaka, BD",26.02,89,1009,mist,1.03,184.68,223.17,1001.86,11.34,17.15,5,0.438
2025-11-06 09:10:35 AM BDT,"Dhaka, BD",26.02,89,1011,mist,2.06,194.63,238.59,1113.18,11.26,36.09,5,3.5756
2025-11-06 10:21:29 AM BDT,"Dhaka, BD",27.02,83,1011,haze,3.09,167.91,202.12,761.4,6.95,126.73,5,6.0816
2025-11-06 11:16:02 AM BDT,"Dhaka, BD",28.02,74,1010,haze,3.09,156.43,186.03,664.38,4.74,150.75,5,7.1818
2025-11-06 12:23:59 PM BDT,"Dhaka, BD",29.02,70,1008,haze,2.57,159.9,187.9,642.69,3.49,164.87,5,6.9068
2025-11-06 01:15:26 PM BDT,"Dhaka, BD",31.02,58,1008,haze,2.06,161,187.68,604.04,3.16,167.37,5,5.8066
2025-11-06 02:20:51 PM BDT,"Dhaka, BD",31.02,58,1007,haze,2.06,166.3,192.95,600.42,3.82,159.86,5,3.3617
2025-11-06 03:17:32 PM BDT,"Dhaka, BD",31.02,58,1006,haze,0,172.38,199.65,614.12,4.87,153.7,5,1.5484
2025-11-06 04:18:16 PM BDT,"Dhaka, BD",31.02,58,1006,haze,1.54,179.97,208.5,648.82,6.97,140.52,5,0.326
2025-11-06 05:14:06 PM BDT,"Dhaka, BD",29.02,65,1007,haze,2.06,188.31,218.27,701.36,10.25,116.15,5,0
2025-11-06 06:31:44 PM BDT,"Dhaka, BD",28.02,74,1008,haze,1.54,199.78,232.07,808.69,15.2,77.94,5,0
2025-11-06 07:28:20 PM BDT,"Dhaka, BD",28.02,74,1008,haze,1.54,199.78,232.07,808.69,15.2,77.94,5,0
2025-11-06 08:15:57 PM BDT,"Dhaka, BD",28.02,74,1009,haze,1.03,206.08,240.88,866.67,16.89,61.08,5,0
2025-11-06 09:17:15 PM BDT,"Dhaka, BD",28.02,74,1010,haze,1.54,211.76,249.21,915.12,17.92,48.87,5,0
2025-11-06 10:20:27 PM BDT,"Dhaka, BD",28.02,74,1010,haze,0,213.43,252.79,942.64,18.52,39.94,5,0
2025-11-06 11:15:38 PM BDT,"Dhaka, BD",27.02,74,1010,haze,0,216.35,256.85,966.73,19.09,33.29,5,0
2025-11-07 12:23:04 AM BDT,"Dhaka, BD",27.02,78,1009,haze,0,122.69,150.16,760.44,18.21,15.82,5,0
2025-11-07 01:12:23 AM BDT,"Dhaka, BD",27.02,78,1010,haze,0,124.98,151.77,765.48,18.52,13.68,5,0
2025-11-07 02:17:21 AM BDT,"Dhaka, BD",26.02,83,1009,haze,0,127.19,153.69,777.57,18.49,11.57,5,0
2025-11-07 03:13:54 AM BDT,"Dhaka, BD",26.02,83,1009,haze,0,128.58,154.29,787.55,17.98,9.47,5,0
2025-11-07 04:14:35 AM BDT,"Dhaka, BD",26.02,89,1009,haze,0,127.85,151.29,792.53,15.79,7.34,5,0
2025-11-07 05:13:56 AM BDT,"Dhaka, BD",26.02,89,1010,haze,0,125.79,148.3,804.58,14.23,6.8,5,0
2025-11-07 07:12:03 AM BDT,"Dhaka, BD",26.02,89,1012,haze,0,116.78,136.41,804.12,11.96,17.31,5,0.3771
2025-11-07 09:07:00 AM BDT,"Dhaka, BD",27.02,83,1013,haze,0,106.05,124.5,776.96,9.04,36.37,5,3.3632
2025-11-07 10:18:24 AM BDT,"Dhaka, BD",27.02,83,1012,haze,0,88.45,100.16,532.34,4.15,96.76,5,6.0843
2025-11-07 11:15:25 AM BDT,"Dhaka, BD",28.02,78,1011,haze,0,85.97,96.47,486.83,2.66,112.19,5,7.1849
2025-11-07 12:23:46 PM BDT,"Dhaka, BD",30.02,70,1010,haze,3.09,85.29,95.08,472.32,2.09,119.27,5,6.9098
2025-11-07 01:14:58 PM BDT,"Dhaka, BD",31.02,62,1009,haze,3.09,76.18,84.21,421.7,1.49,123.11,5,5.5339
2025-11-07 02:21:05 PM BDT,"Dhaka, BD",30.02,58,1008,haze,3.6,74.38,81.92,408.97,1.55,122.64,4,3.3632
2025-11-07 03:16:11 PM BDT,"Dhaka, BD",30.02,58,1008,haze,4.12,75,82.51,408.39,1.82,122.18,4,1.5491
2025-11-07 04:17:28 PM BDT,"Dhaka, BD",30.02,58,1008,haze,2.57,78.05,86.3,424.79,3.16,112.5,5,0.3261
2025-11-07 05:13:07 PM BDT,"Dhaka, BD",29.02,61,1008,haze,2.57,83.76,93.37,459.7,5.7,96.72,5,0
2025-11-07 06:30:54 PM BDT,"Dhaka, BD",28.02,65,1010,haze,0,97.24,109.8,538.85,9.65,79.43,5,0
2025-11-07 07:25:14 PM BDT,"Dhaka, BD",28.02,69,1010,haze,0,70.51,80,479.63,9.64,73.4,4,0
2025-11-07 08:15:01 PM BDT,"Dhaka, BD",27.02,69,1011,haze,0,74.43,85.22,512.02,10.21,69.4,4,0
2025-11-07 09:15:55 PM BDT,"Dhaka, BD",26.02,73,1011,haze,0,79.38,91.24,538.95,10.09,67.42,5,0
2025-11-07 10:16:39 PM BDT,"Dhaka, BD",26.02,73,1011,haze,0,83.51,96.09,554.31,9.58,66.21,5,0
2025-11-07 11:13:50 PM BDT,"Dhaka, BD",26.02,78,1011,haze,0,86.81,99.68,563.66,9.09,65.85,5,0
2025-11-08 12:21:28 AM BDT,"Dhaka, BD",26.02,78,1011,haze,4.12,88.22,100.68,558.14,8.41,65.65,5,0
2025-11-08 01:12:48 AM BDT,"Dhaka, BD",26.02,78,1010,haze,4.12,88.35,100.32,546.75,7.53,65.35,5,0
2025-11-08 02:15:38 AM BDT,"Dhaka, BD",25.02,83,1010,haze,4.12,88.9,100.62,540.15,6.84,64.73,5,0
2025-11-08 03:11:12 AM BDT,"Dhaka, BD",25.02,83,1010,haze,4.12,89.91,101.6,537.09,6.35,64.48,5,0
2025-11-08 04:13:52 AM BDT,"Dhaka, BD",25.02,83,1010,haze,5.14,91.17,102.94,534.84,5.98,64.48,5,0
2025-11-08 05:13:31 AM BDT,"Dhaka, BD",25.02,83,1010,haze,6.17,92.73,104.78,534.13,5.78,64.72,5,0
2025-11-08 07:08:20 AM BDT,"Dhaka, BD",25.02,88,1012,haze,4.12,93.32,106.95,522.31,5.51,71.1,5,0.3263
2025-11-08 08:58:46 AM BDT,"Dhaka, BD",26.02,78,1013,haze,5.14,90.98,106.29,509.07,5.32,83.32,5,3.1505
2025-11-08 09:37:06 AM BDT,"Dhaka, BD",27.02,74,1013,haze,5.66,90.94,106.32,485.48,4.09,104.56,5,4.5269
2025-11-08 10:17:35 AM BDT,"Dhaka, BD",28.02,69,1013,haze,6.17,90.94,106.32,485.48,4.09,104.56,5,5.8116
2025-11-08 11:14:00 AM BDT,"Dhaka, BD",28.02,61,1012,haze,4.63,92,106.89,455.9,2.85,123.83,5,7.188
2025-11-08 12:20:42 PM BDT,"Dhaka, BD",29.02,58,1011,haze,3.6,92.93,107.13,429.4,2.11,138.17,5,6.9128
2025-11-08 01:13:30 PM BDT,"Dhaka, BD",30.02,51,1010,haze,3.6,82.98,94.49,385.42,1.51,142.18,5,5.5363
2025-11-08 02:18:20 PM BDT,"Dhaka, BD",30.02,51,1009,haze,4.12,80.84,91.55,370.18,1.57,141.65,5,3.3646
2025-11-08 03:14:15 PM BDT,"Dhaka, BD",30.02,48,1008,haze,5.14,82.13,92.93,366.1,1.9,142.76,5,1.5498
2025-11-08 04:14:05 PM BDT,"Dhaka, BD",29.02,54,1008,haze,4.63,84.49,95.59,371.22,2.8,139.56,5,0.3772
2025-11-08 05:11:04 PM BDT,"Dhaka, BD",29.02,54,1008,haze,4.12,86.96,98.36,382.8,4.35,131.7,5,0.0204
2025-11-08 06:27:44 PM BDT,"Dhaka, BD",28.02,57,1009,haze,2.57,89.1,100.81,396.95,5.56,126.61,5,0
2025-11-08 07:20:32 PM BDT,"Dhaka, BD",27.02,65,1010,haze,2.57,89.88,101.85,407.44,6.26,121.78,5,0
2025-11-08 08:12:45 PM BDT,"Dhaka, BD",27.02,65,1011,haze,2.57,71.44,81.88,410.12,8.07,90.23,4,0
2025-11-08 09:13:19 PM BDT,"Dhaka, BD",24.28,65,1011,clear sky,4.54,74.08,85.54,437.45,8.75,83.24,4,0
2025-11-08 10:16:41 PM BDT,"Dhaka, BD",26.02,73,1011,haze,4.12,75.51,87.74,456.46,9.01,76.3,5,0
2025-11-08 11:12:07 PM BDT,"Dhaka, BD",26.02,73,1011,haze,2.57,76.58,89.15,470.25,9.1,71.68,5,0
2025-11-09 12:19:37 AM BDT,"Dhaka, BD",25.02,78,1011,haze,2.06,76.4,88.63,472.3,8.88,67.92,5,0
2025-11-09 01:10:57 AM BDT,"Dhaka, BD",25.02,78,1010,haze,0,74.77,86.5,465.26,8.39,64.39,4,0
2025-11-09 02:15:00 AM BDT,"Dhaka, BD",23.02,83,1010,haze,2.57,73.61,85.07,462,7.97,61.8,4,0
2025-11-09 03:11:52 AM BDT,"Dhaka, BD",23.02,83,1010,haze,0,73.48,84.83,460.17,7.61,60,4,0
2025-11-09 04:12:57 AM BDT,"Dhaka, BD",21.1,71,1010,clear sky,3.59,74.19,85.6,459.74,7.25,58.97,4,0
2025-11-09 05:13:17 AM BDT,"Dhaka, BD",23.02,83,1010,haze,3.09,76.82,88.61,467.92,6.99,59.16,5,0
2025-11-09 07:15:16 AM BDT,"Dhaka, BD",23.02,88,1011,haze,4.12,86.84,100.34,499.26,7.08,61.48,5,0.4386
2025-11-09 09:09:29 AM BDT,"Dhaka, BD",25.02,78,1013,haze,4.12,96.07,111.63,527.41,6.45,76.8,5,3.366
2025-11-09 10:17:35 AM BDT,"Dhaka, BD",26.02,78,1013,haze,5.14,106,121.91,514.48,4.78,109.94,5,5.8141
2025-11-09 11:14:26 AM BDT,"Dhaka, BD",27.02,69,1012,haze,4.12,111.09,126.87,510.72,3.55,128.15,5,6.9157
2025-11-09 12:21:15 PM BDT,"Dhaka, BD",28.02,65,1011,haze,3.09,117.32,132.76,506.62,2.73,143.04,5,6.9157
2025-11-09 01:13:38 PM BDT,"Dhaka, BD",29.02,61,1009,haze,4.63,99.43,111,417.48,1.75,155.38,5,5.5387
2025-11-09 02:17:32 PM BDT,"Dhaka, BD",29.02,58,1008,haze,3.09,85.27,94.56,367.09,1.5,150.59,5,3.366
2025-11-09 03:14:04 PM BDT,"Dhaka, BD",29.02,54,1008,haze,3.09,80.74,89.32,352.79,1.66,148.06,5,1.5504
2025-11-09 04:14:31 PM BDT,"Dhaka, BD",29.02,54,1008,haze,2.57,80.31,88.92,360.55,2.85,135.37,5,0.3774
2025-11-09 05:11:44 PM BDT,"Dhaka, BD",28.02,54,1008,haze,3.09,81.93,91.07,383.84,5.12,116.05,5,0
2025-11-09 06:27:45 PM BDT,"Dhaka, BD",26.02,61,1009,haze,3.6,84.15,93.95,411.9,7.12,102.82,5,0
2025-11-09 07:20:38 PM BDT,"Dhaka, BD",26.02,69,1010,haze,2.57,90.81,102.13,459.27,9.04,88.43,5,0
2025-11-09 08:11:56 PM BDT,"Dhaka, BD",26.02,73,1011,haze,2.06,94.54,107.21,498.53,10.12,79.13,5,0
2025-11-09 09:13:08 PM BDT,"Dhaka, BD",26.02,78,1011,haze,0,98.5,112.43,534.11,10.58,71.49,5,0
2025-11-09 10:16:32 PM BDT,"Dhaka, BD",26.02,78,1011,haze,0,101.42,116.31,563.94,10.67,64.92,5,0
